tip	date	distance	residual
MG659747|human|ZAF|2010-01-01	2010.0	0.034816282937502635	-0.006174616587200837
KY126695|human|ZAF|2010-01-01	2010.0	0.036505924537502635	-0.004484974987200838
KY126690|human|ZAF|2010-01-01	2010.0	0.035376851637502635	-0.005614047887200838
MG659745|human|ZAF|2010-01-01	2010.0	0.03537801423750263	-0.0056128852872008445
MG659771|human|ZAF|2010-01-01	2010.0	0.03509518123750263	-0.005895718287200841
MG659801|human|ZAF|2010-01-01	2010.0	0.03537624123750263	-0.005614658287200841
MG659756|human|ZAF|2010-01-01	2010.0	0.03509414423750263	-0.005896755287200843
MG659791|human|ZAF|2010-01-01	2010.0	0.035092455037502635	-0.005898444487200838
MG659778|human|ZAF|2010-01-01	2010.0	0.03509917053750263	-0.005891728987200841
MG659790|human|ZAF|2010-01-01	2010.0	0.03537910513750263	-0.005611794387200844
MG659784|human|ZAF|2010-01-01	2010.0	0.035659995537502626	-0.005330903987200847
MG659794|human|ZAF|2010-01-01	2010.0	0.03566106963750264	-0.005329829887200835
MG659769|human|ZAF|2010-01-01	2010.0	0.03538208963750263	-0.00560880988720084
MG659803|human|ZAF|2010-01-01	2010.0	0.03594298113750263	-0.005047918387200839
KY126700|human|ZAF|2010-01-01	2010.0	0.03594273883750263	-0.005048160687200841
MG659773|human|ZAF|2010-01-01	2010.0	0.03537711383750263	-0.005613785687200841
KY126701|human|ZAF|2011-01-01	2011.0	0.03678813913750263	-0.004574881267750783
MG659762|human|ZAF|2010-01-01	2010.0	0.03650887733750263	-0.00448202218720084
MG659799|human|ZAF|2010-01-01	2010.0	0.03509615443750263	-0.005894745087200844
MG659757|human|ZAF|2010-01-01	2010.0	0.03481627363750263	-0.006174625887200844
MG659779|human|ZAF|2010-01-01	2010.0	0.035095142537502635	-0.005895756987200837
MG659772|human|ZAF|2010-01-01	2010.0	0.03509515933750263	-0.005895740187200842
KY126702|human|ZAF|2011-01-01	2011.0	0.03650501683750263	-0.0048580035677507835
MG659777|human|ZAF|2010-01-01	2010.0	0.034813278937502634	-0.006177620587200838
KY126691|human|ZAF|2010-01-01	2010.0	0.03453140843750263	-0.0064594910872008415
MG659750|human|ZAF|2010-01-01	2010.0	0.03453140843750263	-0.0064594910872008415
MG659788|human|ZAF|2010-01-01	2010.0	0.03509320353750263	-0.005897695987200843
MG659760|human|ZAF|2010-01-01	2010.0	0.03509317303750263	-0.005897726487200841
MG659795|human|ZAF|2010-01-01	2010.0	0.03537903003750263	-0.005611869487200841
MG659763|human|ZAF|2010-01-01	2010.0	0.03509716793750263	-0.005893731587200843
MG659743|human|ZAF|2010-01-01	2010.0	0.035096511837502634	-0.005894387687200839
MG659800|human|ZAF|2010-01-01	2010.0	0.03509819903750263	-0.005892700487200843
MG659768|human|ZAF|2010-01-01	2010.0	0.03509818143750263	-0.005892718087200842
MG659736|human|ZAF|2010-01-01	2010.0	0.035098167137502634	-0.005892732387200839
MG659740|human|ZAF|2010-01-01	2010.0	0.035380057637502633	-0.005610841887200839
KY126697|human|ZAF|2010-01-01	2010.0	0.034817289537502634	-0.0061736099872008385
MG659754|human|ZAF|2010-01-01	2010.0	0.03481529013750263	-0.006175609387200839
MG659796|human|ZAF|2010-01-01	2010.0	0.03509418903750263	-0.005896710487200842
MG659761|human|ZAF|2010-01-01	2010.0	0.03537702493750263	-0.005613874587200841
MG659741|human|ZAF|2010-01-01	2010.0	0.03509520443750263	-0.005895695087200843
KY126696|human|ZAF|2010-01-01	2010.0	0.03565438873750264	-0.005336510787200835
KY126692|human|ZAF|2010-01-01	2010.0	0.03481138083750263	-0.00617951868720084
MG659770|human|ZAF|2010-01-01	2010.0	0.03481137093750263	-0.00617952858720084
MG659765|human|ZAF|2010-01-01	2010.0	0.035090568937502634	-0.005900330587200839
MG659798|human|ZAF|2010-01-01	2010.0	0.03480946973750263	-0.006181429787200841
MG659749|human|ZAF|2010-01-01	2010.0	0.03509223173750263	-0.0058986677872008425
MG659752|human|ZAF|2010-01-01	2010.0	0.03481026243750263	-0.0061806370872008395
MG659775|human|ZAF|2010-01-01	2010.0	0.03509098763750263	-0.005899911887200841
KY126709|human|ZAF|2009-01-01	2009.0	0.03509156093750263	-0.0055272177066510095
MG659739|human|ZAF|2010-01-01	2010.0	0.034809591037502634	-0.006181308487200839
MG659764|human|ZAF|2010-01-01	2010.0	0.03509171743750263	-0.00589918208720084
MG659759|human|ZAF|2010-01-01	2010.0	0.03452840933750263	-0.0064624901872008395
MG659758|human|ZAF|2010-01-01	2010.0	0.03452840933750263	-0.0064624901872008395
MG659781|human|ZAF|2010-01-01	2010.0	0.03508787993750263	-0.005903019587200839
MG659737|human|ZAF|2010-01-01	2010.0	0.03536656983750263	-0.005624329687200842
DQ380198|mosquito|KEN|1983-01-01	1983.0	0.03512931513750263	0.004185679387646815
MG659815|sheep|ZWE|1978-01-01	1978.0	0.031121937737502634	0.00203890639039642
MG659814|human|ZWE|1976-01-01	1976.0	0.03224219373750264	0.0039034041514963078
MG659816|cow|ZWE|1978-01-01	1978.0	0.03423377173750263	0.0051507403903964175
JF311381|human|MDG|1991-02-01	1991.0849315068492	0.03878695663750263	0.004834749056132334
DQ380196|human|KEN|1998-01-01	1998.0	0.039073071637502635	0.0025476226793981344
DQ380197|human|SAU|2000-01-01	2000.0	0.041932999137502626	0.004663308418298241
KX096942|mosquito|SAU|2001-01-01	2001.0	0.04249209623750263	0.004850284637748413
KY126714|buffalo|ZAF|1999-01-01	1999.0	0.03937084893750263	0.0024732790988481884
JF311382|cow|MDG|1991-02-01	1991.0849315068492	0.03708118123750263	0.003128973656132336
HM586965|human|KEN|2006-12-21	2006.9698630136986	0.04421660273750263	0.004353280456328455
KY126705|buffalo|ZAF|2008-01-01	2008.0	0.04392857023750262	0.0036819124738989226
KX944841|buffalo|ZAF|2008-01-01	2008.0	0.043927221237502624	0.003680563473898925
KX944840|buffalo|ZAF|2008-01-01	2008.0	0.042802008337502626	0.0025553505738989263
EU574056|cow|KEN|2007-01-12	2007.0301369863014	0.042808000037502625	0.0029222485525692843
EU574035|cow|KEN|2007-02-21	2007.1397260273973	0.042808000037502625	0.0028814681820980015
EU574043|cow|KEN|2007-01-30	2007.0794520547945	0.04308962153750263	0.0031855188858571706
EU574036|cow|KEN|2007-02-21	2007.1397260273973	0.04308945263750263	0.003162920782098004
JF311380|human|MDG|2008-03-01	2008.1639344262296	0.04421275793750263	0.0039050967508578796
JF311385|cow|MDG|2008-03-01	2008.1639344262296	0.043653498137502626	0.0033458369508578764
JF311378|human|MDG|2008-02-01	2008.0846994535518	0.043653498137502626	0.003375321938661184
KY126708|cow|ZAF|2009-01-01	2009.0	0.04393176113750263	0.0033129824933489857
KX944842|cow|ZAF|2008-01-01	2008.0	0.043369549537502626	0.0031228917738989267
JF326193|mosquito|KEN|2006-12-31	2006.9972602739726	0.043089437437502626	0.003215920063710659
SWA-ISI|human|KEN|2020-11-01	2020.8333333333333	0.04337026173750263	-0.0016519473264916054
JF326195|human|TZA|2007-02-01	2007.0849315068492	0.043089461837502625	0.003183320167333699
HM586971|human|TZA|2007-03-14	2007.1972602739727	0.04623018413750262	0.006282242587600621
HM586970|human|TZA|2007-02-08	2007.1041095890412	0.04650966643750262	0.006596388202501163
EU574041|goat|KEN|2006-12-01	2006.9150684931508	0.04364837463750263	0.0038054425415640428
EU574037|cow|KEN|2007-02-05	2007.0958904109589	0.04364952073750263	0.0037393010302865445
HE687306|human|MYT|2008-03-20	2008.2158469945355	0.04336849443750263	0.003041515500228305
HE687303|human|MYT|2008-02-21	2008.139344262295	0.04364839473750263	0.0033498840643141695
JF326192|mosquito|KEN|2006-12-29	2006.9917808219177	0.04336725793750263	0.0034957795822342444
JF311383|cow|MDG|2008-02-01	2008.0846994535518	0.04364888963750262	0.003370713438661181
JF311379|human|MDG|2008-03-01	2008.1639344262296	0.043086469837502625	0.002778808650857875
HQ009512|cow|MDG|2008-01-01	2008.0	0.04336631493750263	0.003119657173898928
EU574039|cow|KEN|2007-01-31	2007.0821917808219	0.04308490273750263	0.0031797805765954937
EU574034|cow|KEN|2007-02-27	2007.1561643835616	0.04280401193750263	0.0028713630265273724
EU574032|cow|KEN|2007-04-23	2007.3068493150686	0.04252252843750263	0.002533806517129346
JF311377|human|MDG|2008-01-01	2008.0	0.04364364023750263	0.0033969824738989338
J10|human|KEN|2007-01-01	2007.0	0.04224001473750263	0.0023654778544488705
EU574047|cow|KEN|2007-01-25	2007.0657534246575	0.04364442623750262	0.003745421132166117
HM586964|human|KEN|2006-12-21	2006.9698630136986	0.04708744113750262	0.007224118856328447
HM586972|mosquito|KEN|2006-12-29	2006.9917808219177	0.04336309933750263	0.003491620982234246
JF326194|human|TZA|2007-02-01	2007.0849315068492	0.04308207343750262	0.0031759317673336965
EU574046|cow|KEN|2007-01-31	2007.0821917808219	0.043361976137502624	0.003456853976595488
EU574042|cow|KEN|2007-01-29	2007.0767123287671	0.04364149253750262	0.0037384093951189565
N12|human|KEN|2019-02-01	2019.0849315068492	0.042518519737502626	-0.0018530724992652722
J8|human|KEN|2007-01-01	2007.0	0.04251870783750262	0.0026441709544488615
HM586966|human|KEN|2007-01-05	2007.0109589041097	0.044216639937502626	0.004338025017401707
HM586967|human|KEN|2007-01-15	2007.0383561643835	0.04479136673750263	0.004902556724783916
HM586968|human|KEN|2007-02-03	2007.0904109589042	0.04648816443750262	0.006579983748810116
HM586969|human|KEN|2007-01-30	2007.0794520547945	0.04620207443750262	0.0062979717858571635
J9|human|KEN|2007-01-11	2007.027397260274	0.04280152143750262	0.0029167894618310694
KEM-BR|human|KEN|2007-01-03	2007.0054794520547	0.043363528137502626	0.0034869522359252877
EF460404|mosquito|KEN|2007-01-01	2007.0	0.04420900553750263	0.004334468654448871
JF311384|cow|MDG|2008-02-01	2008.0846994535518	0.04392662013750263	0.0036484439386611847
HM586973|mosquito|KEN|2007-01-13	2007.0328767123287	0.04223801533750262	0.002351244343307489
JF326191|mosquito|KEN|2007-01-01	2007.0	0.04279656403750263	0.002922027154448871
EF467177|mosquito|KEN|2007-01-01	2007.0	0.04251454233750262	0.0026400054544488613
JQ820487|human|SDN|2010-10-01	2010.7479452054795	0.04397300133750263	0.0027037757843330415
JQ820488|human|SDN|2010-10-01	2010.7479452054795	0.044252417937502626	0.00298319238433304
EU574055|cow|KEN|2007-01-12	2007.0301369863014	0.04337166933750263	0.003485917852569291
EU574031|cow|KEN|2007-05-14	2007.3643835616438	0.04365155313750262	0.0036414215226320754
EU574044|cow|KEN|2007-01-29	2007.0767123287671	0.04365053683750263	0.003747453695118967
MO-LE|human|KEN|2007-01-01	2007.0	0.04337309633750263	0.0034985594544488727
K2|human|KEN|2007-01-01	2007.0	0.04337309633750263	0.0034985594544488727
EU574040|goat|KEN|2006-12-01	2006.9150684931508	0.043652083837502624	0.003809151741564036
EF467178|mosquito|KEN|2006-12-01	2006.9150684931508	0.04365175883750263	0.0038088267415640406
ON060820|human|UGA|2018-01-01	2018.0	0.046806301337502625	0.0028384347683997266
08HAB|cow|KEN|2018-01-01	2018.0	0.04800824523750263	0.004040378668399729
RU1|cow|RWA|2018-01-01	2018.0	0.047165323437502626	0.0031974568683997284
NG10|cow|RWA|2018-01-01	2018.0	0.047165323437502626	0.0031974568683997284
250618|human|KEN|2018-06-06	2018.427397260274	0.047165185537502624	0.0030382755235619785
KEM-ND|human|KEN|2007-01-01	2007.0	0.046886248537502624	0.007011711654448867
CML3|cow|KEN|2018-06-27	2018.4849315068493	0.047167321137502626	0.0030190014290646036
A-MO|human|KEN|2020-11-01	2020.8333333333333	0.04829456943750263	0.003272360373508393
AM-M1|cow|KEN|2021-01-16	2021.041095890411	0.04801296733750263	0.0029134454878232685
P47|cow|RWA|2022-06-09	2022.4356164383562	0.049996746337502625	0.004378294273576951
P11|cow|RWA|2022-06-09	2022.4356164383562	0.05029707453750263	0.004678622473576956
P35|cow|RWA|2022-06-17	2022.4575342465753	0.05027928483750262	0.004652676699482737
P23|cow|RWA|2022-06-13	2022.4465753424658	0.04972041393750263	0.004097883836529793
P76|cow|RWA|2022-06-27	2022.4849315068493	0.04972041393750263	0.00408361070686495
P66|cow|RWA|2022-06-22	2022.4712328767123	0.049719414237502625	0.004087708553173898
P80|cow|RWA|2022-06-28	2022.4876712328767	0.04972041393750263	0.0040825911976031595
BDI0006|cow|BDI|2022-05-19	2022.3780821917808	0.04972241333750262	0.004125370968074436
P61|cow|RWA|2022-06-22	2022.4712328767123	0.05002287513750262	0.0043911694531738946
P13|cow|RWA|2022-06-08	2022.4328767123288	0.050619993237502624	0.00500256068283874
P116|cow|RWA|2022-07-01	2022.495890410959	0.05062632723750262	0.00498544596981778
BDI0003|cow|BDI|2022-05-17	2022.372602739726	0.049724412737502624	0.004129409386597907
BDI0008|cow|BDI|2022-05-19	2022.3780821917808	0.04972541243750262	0.004128370068074434
P1|cow|RWA|2022-06-01	2022.4136986301369	0.050034203437502624	0.004423907447671273
P26|cow|RWA|2022-06-11	2022.441095890411	0.04972741183750263	0.004106920755053485
