tip	date	distance	residual
JF311372|human|MDG|1991-02-01	1991.0849315068492	0.0038306423257177813	-0.0022647213762929663
JF311373|cow|MDG|1991-02-01	1991.0849315068492	0.004954591825717782	-0.0011407718762929658
KY126689|buffalo|ZAF|1999-01-01	1999.0	0.00867666462571778	7.914755066636657E-4
EU574017|cow|KEN|2007-01-29	2007.0767123287671	0.00817866272571778	-0.001532904146691702
EU574029|cow|KEN|2007-01-12	2007.0301369863014	0.008338028925717781	-0.0013630059175848107
EU574004|cow|KEN|2007-05-14	2007.3643835616438	0.008338028925717781	-0.0014385887147046438
HM586959|human|TZA|2007-02-08	2007.1041095890412	0.008655512725717782	-0.001062249457931
EU574014|goat|KEN|2006-12-01	2006.9150684931508	0.008176876025717782	-0.0014981385103796444
08HAB|cow|KEN|2018-01-01	2018.0	0.01174398882571778	-4.3764863781373467E-4
NG10|cow|RWA|2018-01-01	2018.0	0.011731032025717781	-4.5060543781373294E-4
RU1|cow|RWA|2018-01-01	2018.0	0.01125250722571778	-9.291302378137342E-4
CML3|cow|KEN|2018-06-27	2018.4849315068493	0.011093078825717778	-0.0011982156467499616
SWA-ISI|human|KEN|2020-11-01	2020.8333333333333	0.01173373032571778	-0.001088605575148064
MSA|human|KEN|2007-01-01	2007.0	0.011575364125717781	0.0018811441247784458
AM-M1|cow|KEN|2021-01-16	2021.041095890411	0.011575440625717779	-0.001293876385379724
250618|human|KEN|2018-06-06	2018.427397260274	0.011096078825717781	-0.0011822054931472925
KEM-ND|human|KEN|2007-01-01	2007.0	0.010936712625717781	0.0012424926247784455
N12|human|KEN|2019-02-01	2019.0849315068492	0.01285280212571778	4.258303371087041E-4
P86|cow|RWA|2022-06-28	2022.4876712328767	0.01369860912571778	5.021796811835282E-4
P7|cow|RWA|2022-06-09	2022.4356164383562	0.01302508152571778	-1.5957682746177773E-4
P4|cow|RWA|2022-06-07	2022.4301369863015	0.013377410525717781	1.9399123478608393E-4
P61|cow|RWA|2022-06-22	2022.4712328767123	0.013027081525717781	-1.6563073207289183E-4
P69|cow|RWA|2022-06-13	2022.4465753424658	0.013028081525717779	-1.590549519574977E-4
BDI0002|cow|BDI|2022-05-17	2022.372602739726	0.013366917025717781	1.9650788838869448E-4
P5|cow|RWA|2022-06-03	2022.4191780821918	0.013701451325717779	5.205101592818569E-4
P116|cow|RWA|2022-07-01	2022.495890410959	0.01353191372571778	3.3362568781171095E-4
BDI0007|cow|BDI|2022-05-19	2022.3780821917808	0.01320831162571778	3.6663426140833705E-5
BDI0006|cow|BDI|2022-05-19	2022.3780821917808	0.013209311625717781	3.7663426140834705E-5
BDI0008|cow|BDI|2022-05-19	2022.3780821917808	0.013209311625717781	3.7663426140834705E-5
P45|cow|RWA|2022-06-17	2022.4575342465753	0.01337629382571778	1.8667922354678387E-4
P55|cow|RWA|2022-06-12	2022.4438356164383	0.01319916182571778	1.264487916646101E-5
P35|cow|RWA|2022-06-17	2022.4575342465753	0.01319763932571778	8.024723546783824E-6
BDI0003|cow|BDI|2022-05-17	2022.372602739726	0.013358218925717782	1.878097883886952E-4
P47|cow|RWA|2022-06-09	2022.4356164383562	0.01335822552571778	1.7356717253822276E-4
P80|cow|RWA|2022-06-28	2022.4876712328767	0.013195455325717781	-9.741188164713588E-7
P33|cow|RWA|2022-06-25	2022.4794520547946	0.01319544772571778	8.768745552896473E-7
P76|cow|RWA|2022-06-27	2022.4849315068493	0.01319544772571778	-3.621876925700984E-7
P23|cow|RWA|2022-06-13	2022.4465753424658	0.013194447725717779	7.311248042502633E-6
P91|cow|RWA|2022-07-09	2022.517808219178	0.01337661602571778	1.7337173882027088E-4
P90|cow|RWA|2022-07-09	2022.517808219178	0.01337661602571778	1.7337173882027088E-4
P2|cow|RWA|2022-06-07	2022.4301369863015	0.01303908152571778	-1.4433776521391786E-4
P102|cow|RWA|2022-08-05	2022.5917808219178	0.01337545142571778	1.5547979847402651E-4
P103|cow|RWA|2022-08-08	2022.6	0.01337545142571778	1.5362120510226465E-4
P40|cow|RWA|2022-07-03	2022.5013698630137	0.01337418562571778	1.7465852556385053E-4
P66|cow|RWA|2022-06-22	2022.4712328767123	0.01354500492571778	3.5229266792710656E-4
P302|cow|RWA|2022-06-04	2022.4219178082192	0.013205278225717779	2.371752815789885E-5
P110|cow|RWA|2022-09-12	2022.695890410959	0.013374939325717781	1.3142551576458134E-4
P13|cow|RWA|2022-06-08	2022.4328767123288	0.013530540225717782	3.465014036621826E-4
P1|cow|RWA|2022-06-01	2022.4136986301369	0.01352715992571778	3.474578215297182E-4
P73|sheep|RWA|2022-07-03	2022.5013698630137	0.013365299725717782	1.6577262556385225E-4
P26|cow|RWA|2022-06-11	2022.441095890411	0.01319967352571778	1.3776110290419225E-5
P319|cow|RWA|2022-08-25	2022.6465753424657	0.01303208152571778	-2.0028072400457217E-4
P11|cow|RWA|2022-06-09	2022.4356164383562	0.01319948092571778	1.4822572538222833E-5
P99|cow|RWA|2022-07-29	2022.572602739726	0.01319939722571778	-1.6237683658437696E-5
